13.1,0.000184877,0.003372295,0.031988565,0.296121457,0.857119144,0.939305736,0.982721382,0.990388624,0.990547964,0.997906606,0.99596363,0.997430292,0.999454094,0.998651561,0.999086676,0.999763547
13.105,0.000185094,0.003373128,0.031988706,0.296121498,0.857119208,0.939305737,0.982721382,0.990388624,0.990547878,0.99790419,0.995965598,0.997432208,0.999454124,0.998651561,0.999086676,0.999763547
13.11,0.00018531,0.003373959,0.031988847,0.29612154,0.857119271,0.939305738,0.982721382,0.990388624,0.99054779,0.997901763,0.995967601,0.997434099,0.999454152,0.998651561,0.999086676,0.999763547
13.115,0.000185526,0.003374789,0.031988986,0.29612158,0.857119334,0.93930574,0.982721382,0.990388624,0.990547701,0.997899326,0.995969641,0.997435967,0.99945418,0.998651561,0.999086676,0.999763547
13.12,0.000185742,0.003375617,0.031989125,0.296121621,0.857119396,0.939305741,0.982721382,0.990388623,0.99054761,0.997896882,0.995971716,0.997437811,0.999454207,0.998651561,0.999086676,0.999763547
13.125,0.000185958,0.003376444,0.031989263,0.29612166,0.857119458,0.939305742,0.982721382,0.990388623,0.990547518,0.997894429,0.995973823,0.99743963,0.999454233,0.998651561,0.999086676,0.999763547
13.13,0.000186175,0.003377269,0.0319894,0.2961217,0.857119519,0.939305744,0.982721382,0.990388623,0.990547424,0.997891965,0.995975962,0.997441426,0.999454258,0.998651561,0.999086676,0.999763547
13.135,0.000186391,0.003378092,0.031989537,0.296121739,0.85711958,0.939305745,0.982721382,0.990388623,0.990547328,0.997889491,0.995978135,0.997443199,0.999454283,0.998651561,0.999086676,0.999763546
13.14,0.000186607,0.003378914,0.031989673,0.296121777,0.85711964,0.939305746,0.982721382,0.990388623,0.990547231,0.997887007,0.995980341,0.99744495,0.999454307,0.998651561,0.999086676,0.999763546
13.145,0.000186824,0.003379734,0.031989808,0.296121816,0.8571197,0.939305747,0.982721382,0.990388623,0.990547132,0.997884513,0.995982584,0.997446678,0.999454331,0.998651561,0.999086676,0.999763546
13.15,0.000187041,0.003380552,0.031989943,0.296121853,0.857119759,0.939305749,0.982721382,0.990388623,0.990547031,0.997882012,0.995984863,0.997448385,0.999454353,0.998651561,0.999086676,0.999763546
13.155,0.000187258,0.003381369,0.031990077,0.296121891,0.857119818,0.93930575,0.982721382,0.990388623,0.990546927,0.997879506,0.995987174,0.997450069,0.999454376,0.998651561,0.999086676,0.999763546
13.16,0.000187475,0.003382184,0.03199021,0.296121928,0.857119876,0.939305751,0.982721382,0.990388622,0.990546822,0.997876993,0.995989514,0.997451729,0.999454397,0.998651561,0.999086676,0.999763546
13.165,0.000187692,0.003382998,0.031990342,0.296121965,0.857119934,0.939305752,0.982721382,0.990388622,0.990546715,0.997874472,0.995991884,0.997453367,0.999454418,0.998651561,0.999086676,0.999763546
13.17,0.000187909,0.003383809,0.031990474,0.296122001,0.857119992,0.939305754,0.982721382,0.990388622,0.990546606,0.997871942,0.995994281,0.997454982,0.999454438,0.998651561,0.999086676,0.999763546
13.175,0.000188126,0.003384618,0.031990604,0.296122037,0.857120049,0.939305755,0.982721382,0.990388622,0.990546496,0.997869402,0.995996707,0.997456576,0.999454457,0.998651561,0.999086676,0.999763546
13.18,0.000188343,0.003385426,0.031990734,0.296122073,0.857120105,0.939305756,0.982721382,0.990388622,0.990546384,0.997866853,0.995999167,0.997458149,0.999454476,0.998651561,0.999086676,0.999763546
13.185,0.000188561,0.003386231,0.031990863,0.296122108,0.857120162,0.939305757,0.982721382,0.990388622,0.990546269,0.997864297,0.996001659,0.997459702,0.999454495,0.998651561,0.999086676,0.999763546
13.19,0.000188778,0.003387035,0.031990992,0.296122143,0.857120218,0.939305758,0.982721382,0.990388621,0.990546152,0.997861736,0.996004181,0.997461234,0.999454513,0.998651561,0.999086676,0.999763546
13.195,0.000188995,0.003387836,0.031991119,0.296122178,0.857120273,0.93930576,0.982721382,0.990388621,0.990546033,0.997859168,0.996006732,0.997462744,0.999454531,0.998651561,0.999086676,0.999763546
13.2,0.000189212,0.003388635,0.031991245,0.296122212,0.857120328,0.939305761,0.982721382,0.990388621,0.990545912,0.997856595,0.996009311,0.997464234,0.999454548,0.998651561,0.999086676,0.999763546
13.205,0.000189429,0.003389432,0.031991371,0.296122246,0.857120383,0.939305762,0.982721382,0.990388621,0.990545789,0.997854016,0.996011916,0.997465702,0.999454564,0.998651561,0.999086676,0.999763546
13.21,0.000189646,0.003390227,0.031991496,0.29612228,0.857120438,0.939305763,0.982721382,0.990388621,0.990545664,0.997851429,0.99601455,0.997467151,0.99945458,0.998651561,0.999086676,0.999763546
13.215,0.000189862,0.00339102,0.03199162,0.296122313,0.857120491,0.939305764,0.982721382,0.99038862,0.990545537,0.997848836,0.996017211,0.99746858,0.999454596,0.998651561,0.999086676,0.999763546
13.22,0.000190079,0.003391811,0.031991743,0.296122346,0.857120545,0.939305765,0.982721382,0.99038862,0.990545407,0.997846239,0.996019898,0.997469988,0.999454611,0.998651561,0.999086676,0.999763546
13.225,0.000190295,0.003392601,0.031991866,0.296122378,0.857120598,0.939305767,0.982721382,0.99038862,0.990545275,0.997843635,0.996022609,0.997471375,0.999454625,0.998651561,0.999086676,0.999763546
13.23,0.000190511,0.003393388,0.031991988,0.29612241,0.857120651,0.939305768,0.982721382,0.99038862,0.990545141,0.997841026,0.996025346,0.997472744,0.999454639,0.998651561,0.999086676,0.999763546
13.235,0.000190727,0.003394173,0.031992108,0.296122442,0.857120703,0.939305769,0.982721382,0.99038862,0.990545005,0.99783841,0.996028107,0.997474093,0.999454653,0.998651561,0.999086676,0.999763546
13.24,0.000190943,0.003394957,0.031992229,0.296122474,0.857120755,0.93930577,0.982721382,0.990388619,0.990544867,0.997835788,0.996030895,0.997475423,0.999454666,0.998651561,0.999086676,0.999763546
13.245,0.000191159,0.003395739,0.031992348,0.296122505,0.857120807,0.939305771,0.982721382,0.990388619,0.990544726,0.997833161,0.996033711,0.997476736,0.99945468,0.998651561,0.999086676,0.999763546
13.25,0.000191374,0.00339652,0.031992467,0.296122536,0.857120858,0.939305772,0.982721382,0.990388619,0.990544582,0.997830532,0.996036553,0.99747803,0.999454692,0.998651561,0.999086676,0.999763546
13.255,0.00019159,0.003397299,0.031992586,0.296122566,0.857120908,0.939305773,0.982721382,0.990388619,0.990544436,0.9978279,0.996039417,0.997479305,0.999454705,0.998651561,0.999086676,0.999763546
13.26,0.000191806,0.003398076,0.031992703,0.296122596,0.857120958,0.939305775,0.982721382,0.990388618,0.990544287,0.997825265,0.996042303,0.997480561,0.999454716,0.998651561,0.999086676,0.999763546
13.265,0.000192021,0.003398852,0.03199282,0.296122626,0.857121008,0.939305776,0.982721382,0.990388618,0.990544136,0.997822626,0.996045209,0.997481797,0.999454728,0.998651561,0.999086676,0.999763546
13.27,0.000192237,0.003399626,0.031992937,0.296122655,0.857121058,0.939305777,0.982721382,0.990388618,0.990543983,0.997819982,0.996048134,0.997483015,0.999454739,0.998651561,0.999086676,0.999763546
13.275,0.000192453,0.003400399,0.031993053,0.296122684,0.857121106,0.939305778,0.982721382,0.990388617,0.990543828,0.997817332,0.996051083,0.997484217,0.99945475,0.998651561,0.999086676,0.999763546
13.28,0.000192668,0.00340117,0.031993168,0.296122712,0.857121155,0.939305779,0.982721382,0.990388617,0.990543669,0.997814678,0.996054056,0.997485401,0.99945476,0.998651561,0.999086676,0.999763546
13.285,0.000192884,0.00340194,0.031993283,0.296122741,0.857121203,0.93930578,0.982721382,0.990388617,0.990543508,0.997812023,0.996057049,0.997486568,0.999454771,0.998651561,0.999086676,0.999763546
13.29,0.0001931,0.003402709,0.031993397,0.296122769,0.857121251,0.939305781,0.982721382,0.990388617,0.990543344,0.997809365,0.996060064,0.997487717,0.99945478,0.998651561,0.999086676,0.999763546
13.295,0.000193316,0.003403475,0.031993511,0.296122796,0.857121298,0.939305782,0.982721382,0.990388616,0.990543178,0.997806705,0.996063099,0.99748885,0.99945479,0.998651561,0.999086676,0.999763546
13.3,0.000193533,0.003404241,0.031993624,0.296122824,0.857121345,0.939305783,0.982721382,0.990388616,0.990543008,0.997804044,0.996066153,0.997489965,0.999454799,0.998651561,0.999086676,0.999763546
13.305,0.000193749,0.003405004,0.031993736,0.296122851,0.857121392,0.939305784,0.982721382,0.990388616,0.990542836,0.997801379,0.996069226,0.997491064,0.999454808,0.998651561,0.999086676,0.999763546
13.31,0.000193965,0.003405765,0.031993848,0.296122878,0.857121438,0.939305785,0.982721382,0.990388615,0.990542661,0.997798714,0.99607232,0.997492147,0.999454817,0.998651561,0.999086676,0.999763546
13.315,0.000194182,0.003406525,0.031993959,0.296122904,0.857121484,0.939305786,0.982721382,0.990388615,0.990542483,0.997796048,0.996075432,0.997493213,0.999454826,0.998651561,0.999086676,0.999763546
13.32,0.000194399,0.003407283,0.03199407,0.296122931,0.857121529,0.939305787,0.982721382,0.990388615,0.990542303,0.997793382,0.996078559,0.997494262,0.999454834,0.998651561,0.999086676,0.999763546
13.325,0.000194615,0.00340804,0.03199418,0.296122957,0.857121575,0.939305788,0.982721382,0.990388614,0.990542119,0.997790713,0.996081701,0.997495295,0.999454842,0.998651561,0.999086676,0.999763546
13.33,0.000194831,0.003408794,0.031994289,0.296122983,0.85712162,0.939305789,0.982721382,0.990388614,0.990541933,0.997788043,0.99608486,0.997496312,0.99945485,0.998651561,0.999086676,0.999763546
13.335,0.000195048,0.003409546,0.031994397,0.296123008,0.857121664,0.939305789,0.982721382,0.990388613,0.990541744,0.99778537,0.996088034,0.997497313,0.999454857,0.998651561,0.999086676,0.999763546
13.34,0.000195264,0.003410296,0.031994505,0.296123033,0.857121709,0.93930579,0.982721382,0.990388613,0.990541552,0.997782696,0.996091228,0.997498301,0.999454864,0.998651561,0.999086676,0.999763546
13.345,0.00019548,0.003411045,0.031994612,0.296123058,0.857121753,0.939305791,0.982721382,0.990388613,0.990541357,0.997780024,0.996094441,0.997499273,0.999454872,0.998651561,0.999086676,0.999763546
13.35,0.000195696,0.003411791,0.031994718,0.296123083,0.857121796,0.939305792,0.982721382,0.990388612,0.990541158,0.997777353,0.996097668,0.997500231,0.999454879,0.998651561,0.999086676,0.999763546
13.355,0.000195912,0.003412536,0.031994824,0.296123108,0.85712184,0.939305793,0.982721382,0.990388612,0.990540956,0.997774684,0.996100909,0.997501173,0.999454885,0.998651561,0.999086676,0.999763546
13.36,0.000196128,0.003413278,0.031994929,0.296123132,0.857121883,0.939305794,0.982721382,0.990388611,0.990540751,0.997772016,0.996104164,0.9975021,0.999454892,0.998651561,0.999086676,0.999763546
13.365,0.000196344,0.003414019,0.031995033,0.296123156,0.857121926,0.939305795,0.982721382,0.990388611,0.990540543,0.997769348,0.99610743,0.997503012,0.999454898,0.998651561,0.999086676,0.999763546
13.37,0.000196559,0.003414758,0.031995137,0.296123179,0.857121968,0.939305796,0.982721382,0.99038861,0.990540332,0.99776668,0.99611071,0.99750391,0.999454904,0.998651561,0.999086676,0.999763546
13.375,0.000196774,0.003415496,0.03199524,0.296123203,0.85712201,0.939305797,0.982721382,0.99038861,0.990540118,0.997764015,0.996114004,0.997504794,0.99945491,0.998651561,0.999086676,0.999763546
13.38,0.00019699,0.003416231,0.031995343,0.296123226,0.857122052,0.939305798,0.982721382,0.990388609,0.9905399,0.997761351,0.99611731,0.997505664,0.999454916,0.998651561,0.999086676,0.999763546
13.385,0.000197205,0.003416965,0.031995444,0.296123249,0.857122093,0.939305799,0.982721382,0.990388609,0.990539679,0.997758689,0.996120626,0.99750652,0.999454921,0.998651561,0.999086676,0.999763546
13.39,0.000197419,0.003417698,0.031995546,0.296123271,0.857122134,0.9393058,0.982721382,0.990388608,0.990539455,0.997756028,0.996123953,0.997507362,0.999454926,0.998651561,0.999086676,0.999763546
13.395,0.000197634,0.003418429,0.031995647,0.296123294,0.857122175,0.939305801,0.982721382,0.990388608,0.990539227,0.997753369,0.996127293,0.997508191,0.999454931,0.998651561,0.999086676,0.999763546
13.4,0.000197849,0.003419158,0.031995747,0.296123316,0.857122216,0.939305801,0.982721382,0.990388607,0.990538996,0.997750712,0.996130644,0.997509007,0.999454936,0.998651561,0.999086676,0.999763546
13.405,0.000198064,0.003419886,0.031995847,0.296123338,0.857122256,0.939305802,0.982721382,0.990388607,0.990538761,0.997748059,0.996134009,0.997509811,0.999454941,0.998651561,0.999086676,0.999763545
13.41,0.000198279,0.003420612,0.031995946,0.296123359,0.857122296,0.939305803,0.982721382,0.990388606,0.990538522,0.997745412,0.996137385,0.997510601,0.999454946,0.998651561,0.999086676,0.999763545
13.415,0.000198494,0.003421337,0.031996045,0.29612338,0.857122335,0.939305804,0.982721382,0.990388605,0.99053828,0.99774277,0.996140767,0.997511378,0.999454951,0.998651561,0.999086676,0.999763545
13.42,0.000198709,0.003422061,0.031996143,0.296123401,0.857122374,0.939305805,0.982721382,0.990388605,0.990538034,0.997740131,0.996144156,0.997512142,0.999454955,0.998651561,0.999086676,0.999763545
13.425,0.000198923,0.003422783,0.031996241,0.296123422,0.857122413,0.939305806,0.982721382,0.990388604,0.990537785,0.997737495,0.996147553,0.997512894,0.999454959,0.998651561,0.999086676,0.999763545
13.43,0.000199139,0.003423504,0.031996339,0.296123442,0.857122451,0.939305807,0.982721382,0.990388603,0.990537532,0.997734862,0.996150958,0.997513633,0.999454964,0.998651561,0.999086676,0.999763545
13.435,0.000199354,0.003424223,0.031996436,0.296123463,0.857122489,0.939305807,0.982721382,0.990388603,0.990537276,0.997732233,0.996154371,0.99751436,0.999454968,0.998651561,0.999086676,0.999763545
13.44,0.000199569,0.003424941,0.031996532,0.296123483,0.857122527,0.939305808,0.982721382,0.990388602,0.990537015,0.99772961,0.996157793,0.997515075,0.999454971,0.998651561,0.999086676,0.999763545
13.445,0.000199784,0.003425657,0.031996628,0.296123502,0.857122565,0.939305809,0.982721382,0.990388601,0.990536751,0.997726993,0.996161221,0.997515779,0.999454975,0.998651561,0.999086676,0.999763545
13.45,0.0002,0.003426372,0.031996724,0.296123522,0.857122602,0.93930581,0.982721382,0.990388601,0.990536483,0.99772438,0.996164655,0.99751647,0.999454979,0.998651561,0.999086676,0.999763545
13.455,0.000200215,0.003427085,0.031996819,0.296123541,0.857122639,0.93930581,0.982721382,0.9903886,0.990536211,0.997721772,0.996168096,0.997517151,0.999454982,0.998651561,0.999086676,0.999763545
13.46,0.00020043,0.003427796,0.031996913,0.29612356,0.857122676,0.939305811,0.982721382,0.990388599,0.990535936,0.99771917,0.996171544,0.99751782,0.999454986,0.998651561,0.999086676,0.999763545
13.465,0.000200646,0.003428506,0.031997007,0.296123579,0.857122712,0.939305812,0.982721382,0.990388598,0.990535655,0.997716575,0.996174998,0.997518479,0.999454989,0.998651561,0.999086676,0.999763545
13.47,0.000200861,0.003429214,0.031997101,0.296123598,0.857122748,0.939305813,0.982721382,0.990388598,0.990535371,0.997713988,0.996178458,0.997519126,0.999454992,0.998651561,0.999086676,0.999763545
13.475,0.000201077,0.00342992,0.031997193,0.296123617,0.857122784,0.939305814,0.982721382,0.990388597,0.990535083,0.99771141,0.996181922,0.997519762,0.999454996,0.998651561,0.999086676,0.999763545
13.48,0.000201292,0.003430624,0.031997286,0.296123635,0.857122819,0.939305814,0.982721382,0.990388596,0.990534791,0.997708839,0.996185385,0.997520387,0.999454999,0.998651561,0.999086676,0.999763545
13.485,0.000201507,0.003431327,0.031997377,0.296123653,0.857122855,0.939305815,0.982721381,0.990388595,0.990534495,0.997706272,0.996188852,0.997521001,0.999455002,0.998651561,0.999086676,0.999763545
13.49,0.000201723,0.003432027,0.031997469,0.296123671,0.85712289,0.939305816,0.982721381,0.990388594,0.990534195,0.997703712,0.996192322,0.997521604,0.999455004,0.998651561,0.999086676,0.999763545
13.495,0.000201938,0.003432726,0.031997559,0.296123689,0.857122925,0.939305817,0.982721381,0.990388593,0.99053389,0.997701159,0.996195796,0.997522198,0.999455007,0.998651561,0.999086676,0.999763545
13.5,0.000202152,0.003433423,0.031997649,0.296123706,0.857122959,0.939305817,0.982721381,0.990388592,0.990533582,0.997698614,0.996199275,0.997522782,0.99945501,0.998651561,0.999086676,0.999763545
13.505,0.000202367,0.003434119,0.031997739,0.296123724,0.857122994,0.939305818,0.982721381,0.990388591,0.990533268,0.99769608,0.996202756,0.997523356,0.999455012,0.998651561,0.999086676,0.999763545
13.51,0.000202582,0.003434812,0.031997828,0.296123741,0.857123028,0.939305819,0.982721381,0.99038859,0.990532951,0.997693554,0.996206237,0.99752392,0.999455015,0.998651561,0.999086676,0.999763545
13.515,0.000202796,0.003435504,0.031997916,0.296123758,0.857123062,0.939305819,0.982721381,0.990388589,0.990532629,0.997691035,0.99620972,0.997524473,0.999455017,0.998651561,0.999086676,0.999763545
13.52,0.000203011,0.003436195,0.031998004,0.296123775,0.857123095,0.93930582,0.982721381,0.990388588,0.990532303,0.997688526,0.996213205,0.997525018,0.99945502,0.998651561,0.999086676,0.999763545
13.525,0.000203225,0.003436883,0.031998092,0.296123791,0.857123128,0.939305821,0.982721381,0.990388587,0.990531972,0.997686028,0.996216692,0.997525554,0.999455022,0.998651561,0.999086676,0.999763545
13.53,0.000203439,0.00343757,0.031998178,0.296123808,0.857123162,0.939305822,0.982721381,0.990388586,0.990531636,0.997683541,0.996220179,0.99752608,0.999455024,0.998651561,0.999086676,0.999763545
13.535,0.000203653,0.003438256,0.031998265,0.296123824,0.857123194,0.939305822,0.982721381,0.990388585,0.990531296,0.997681065,0.996223665,0.997526596,0.999455026,0.998651561,0.999086676,0.999763545
13.54,0.000203867,0.00343894,0.031998351,0.29612384,0.857123227,0.939305823,0.982721381,0.990388584,0.990530952,0.997678598,0.996227148,0.997527104,0.999455028,0.998651561,0.999086676,0.999763545
13.545,0.000204081,0.003439623,0.031998437,0.296123856,0.857123259,0.939305824,0.982721381,0.990388583,0.990530603,0.99767614,0.996230628,0.997527601,0.99945503,0.998651561,0.999086676,0.999763545
13.55,0.000204294,0.003440304,0.031998522,0.296123871,0.857123291,0.939305825,0.982721381,0.990388581,0.99053025,0.99767369,0.996234109,0.997528091,0.999455032,0.998651561,0.999086676,0.999763545
13.555,0.000204508,0.003440984,0.031998607,0.296123887,0.857123323,0.939305825,0.982721381,0.99038858,0.990529892,0.997671253,0.99623759,0.997528572,0.999455034,0.998651561,0.999086676,0.999763545
13.56,0.000204722,0.003441663,0.031998691,0.296123902,0.857123355,0.939305826,0.982721381,0.990388579,0.990529529,0.997668827,0.996241069,0.997529044,0.999455036,0.998651561,0.999086676,0.999763545
13.565,0.000204936,0.00344234,0.031998775,0.296123917,0.857123386,0.939305827,0.982721381,0.990388578,0.990529161,0.997666413,0.996244547,0.997529509,0.999455037,0.998651561,0.999086676,0.999763545
13.57,0.00020515,0.003443015,0.031998859,0.296123932,0.857123417,0.939305827,0.982721381,0.990388576,0.990528788,0.997664012,0.996248022,0.997529965,0.999455039,0.998651561,0.999086676,0.999763545
13.575,0.000205363,0.00344369,0.031998942,0.296123947,0.857123448,0.939305828,0.982721381,0.990388575,0.99052841,0.997661622,0.996251493,0.997530413,0.999455041,0.998651561,0.999086675,0.999763545
13.58,0.000205577,0.003444363,0.031999025,0.296123961,0.857123478,0.939305829,0.982721381,0.990388573,0.990528028,0.997659244,0.996254962,0.997530853,0.999455042,0.998651561,0.999086675,0.999763545
13.585,0.000205791,0.003445034,0.031999107,0.296123976,0.857123508,0.939305829,0.982721381,0.990388572,0.99052764,0.99765688,0.996258429,0.997531285,0.999455044,0.998651561,0.999086675,0.999763544
13.59,0.000206005,0.003445704,0.03199919,0.29612399,0.857123538,0.93930583,0.982721381,0.990388571,0.990527247,0.99765453,0.996261891,0.997531709,0.999455045,0.998651561,0.999086675,0.999763544
13.595,0.000206219,0.003446373,0.031999271,0.296124004,0.857123568,0.93930583,0.982721381,0.990388569,0.990526849,0.997652194,0.996265348,0.997532126,0.999455047,0.998651561,0.999086675,0.999763544
13.6,0.000206434,0.00344704,0.031999353,0.296124017,0.857123597,0.939305831,0.982721381,0.990388568,0.990526446,0.99764987,0.996268799,0.997532534,0.999455048,0.998651561,0.999086675,0.999763544
13.605,0.000206648,0.003447706,0.031999433,0.296124031,0.857123627,0.939305832,0.982721381,0.990388566,0.990526039,0.997647558,0.996272243,0.997532935,0.999455049,0.998651561,0.999086675,0.999763544
13.61,0.000206862,0.00344837,0.031999514,0.296124045,0.857123656,0.939305832,0.982721381,0.990388564,0.990525627,0.997645258,0.996275683,0.997533329,0.999455051,0.998651561,0.999086675,0.999763544
13.615,0.000207076,0.003449032,0.031999594,0.296124058,0.857123685,0.939305833,0.982721381,0.990388563,0.990525209,0.997642972,0.99627912,0.997533716,0.999455052,0.998651561,0.999086675,0.999763544
13.62,0.00020729,0.003449693,0.031999674,0.296124071,0.857123713,0.939305834,0.982721381,0.990388561,0.990524785,0.997640703,0.996282553,0.997534096,0.999455053,0.998651561,0.999086675,0.999763544
13.625,0.000207504,0.003450352,0.031999753,0.296124084,0.857123741,0.939305834,0.982721381,0.990388559,0.990524356,0.997638448,0.996285978,0.997534469,0.999455054,0.998651561,0.999086675,0.999763544
13.63,0.000207718,0.00345101,0.031999831,0.296124097,0.85712377,0.939305835,0.982721381,0.990388557,0.990523922,0.997636208,0.996289397,0.997534835,0.999455055,0.998651561,0.999086675,0.999763544
13.635,0.000207932,0.003451666,0.03199991,0.29612411,0.857123798,0.939305835,0.982721381,0.990388555,0.990523482,0.997633983,0.99629281,0.997535194,0.999455057,0.998651561,0.999086675,0.999763544
13.64,0.000208146,0.00345232,0.031999988,0.296124123,0.857123825,0.939305836,0.982721381,0.990388554,0.990523037,0.997631773,0.996296215,0.997535547,0.999455058,0.998651561,0.999086675,0.999763544
13.645,0.00020836,0.003452973,0.032000065,0.296124135,0.857123853,0.939305836,0.982721381,0.990388552,0.990522586,0.997629579,0.996299615,0.997535894,0.999455059,0.998651561,0.999086675,0.999763544
13.65,0.000208573,0.003453624,0.032000142,0.296124148,0.85712388,0.939305837,0.982721381,0.99038855,0.99052213,0.997627404,0.996303008,0.997536234,0.99945506,0.998651561,0.999086675,0.999763544
13.655,0.000208787,0.003454273,0.032000218,0.29612416,0.857123907,0.939305838,0.982721381,0.990388548,0.990521668,0.997625245,0.99630639,0.997536567,0.999455061,0.998651561,0.999086675,0.999763544
13.66,0.000209,0.003454921,0.032000294,0.296124172,0.857123934,0.939305838,0.982721381,0.990388546,0.990521202,0.9976231,0.996309762,0.997536893,0.999455062,0.998651561,0.999086675,0.999763544
13.665,0.000209213,0.003455567,0.03200037,0.296124184,0.857123961,0.939305839,0.982721381,0.990388543,0.99052073,0.997620969,0.996313127,0.997537214,0.999455062,0.998651561,0.999086675,0.999763544
13.67,0.000209426,0.003456212,0.032000445,0.296124196,0.857123988,0.939305839,0.982721381,0.990388541,0.990520252,0.997618855,0.996316484,0.997537529,0.999455063,0.998651561,0.999086675,0.999763544
13.675,0.000209639,0.003456855,0.03200052,0.296124208,0.857124014,0.93930584,0.982721381,0.990388539,0.990519768,0.997616758,0.996319833,0.997537838,0.999455064,0.998651561,0.999086675,0.999763544
13.68,0.000209852,0.003457497,0.032000594,0.296124219,0.85712404,0.93930584,0.982721381,0.990388537,0.990519278,0.99761468,0.996323175,0.997538141,0.999455065,0.998651561,0.999086675,0.999763544
13.685,0.000210065,0.003458137,0.032000668,0.296124231,0.857124066,0.939305841,0.982721381,0.990388534,0.990518782,0.99761262,0.996326506,0.997538439,0.999455066,0.998651561,0.999086675,0.999763543
13.69,0.000210278,0.003458776,0.032000742,0.296124242,0.857124092,0.939305842,0.982721381,0.990388532,0.990518281,0.997610576,0.996329827,0.99753873,0.999455066,0.998651561,0.999086675,0.999763543
13.695,0.00021049,0.003459413,0.032000816,0.296124253,0.857124118,0.939305842,0.982721381,0.99038853,0.990517774,0.99760855,0.996333139,0.997539017,0.999455067,0.998651561,0.999086675,0.999763543
13.7,0.000210703,0.003460049,0.032000889,0.296124264,0.857124143,0.939305843,0.982721381,0.990388527,0.99051726,0.997606543,0.996336442,0.997539298,0.999455068,0.998651561,0.999086675,0.999763543
13.705,0.000210915,0.003460684,0.032000961,0.296124275,0.857124168,0.939305843,0.982721381,0.990388525,0.99051674,0.997604556,0.996339735,0.997539574,0.999455069,0.998651561,0.999086675,0.999763543
13.71,0.000211128,0.003461317,0.032001034,0.296124286,0.857124193,0.939305844,0.982721381,0.990388522,0.990516215,0.997602588,0.996343018,0.997539844,0.999455069,0.998651561,0.999086675,0.999763543
13.715,0.000211341,0.003461949,0.032001106,0.296124296,0.857124218,0.939305844,0.982721381,0.990388519,0.990515684,0.997600639,0.996346287,0.997540109,0.99945507,0.998651561,0.999086675,0.999763543
13.72,0.000211553,0.00346258,0.032001177,0.296124307,0.857124242,0.939305845,0.982721381,0.990388517,0.990515147,0.997598707,0.996349544,0.997540368,0.999455071,0.998651561,0.999086675,0.999763543
13.725,0.000211765,0.003463209,0.032001249,0.296124317,0.857124267,0.939305845,0.982721381,0.990388514,0.990514605,0.997596792,0.996352791,0.997540623,0.999455071,0.998651561,0.999086675,0.999763543
13.73,0.000211978,0.003463837,0.03200132,0.296124328,0.857124291,0.939305846,0.982721381,0.990388511,0.990514055,0.997594897,0.996356027,0.997540873,0.999455072,0.998651561,0.999086675,0.999763543
13.735,0.000212191,0.003464464,0.03200139,0.296124338,0.857124315,0.939305846,0.982721381,0.990388508,0.9905135,0.997593022,0.996359253,0.997541118,0.999455072,0.998651561,0.999086675,0.999763543
13.74,0.000212403,0.003465089,0.032001461,0.296124348,0.857124339,0.939305847,0.982721381,0.990388505,0.990512938,0.997591167,0.996362467,0.997541358,0.999455073,0.998651561,0.999086675,0.999763542
13.745,0.000212616,0.003465713,0.032001531,0.296124358,0.857124362,0.939305848,0.982721381,0.990388502,0.99051237,0.997589333,0.996365668,0.997541594,0.999455073,0.998651561,0.999086675,0.999763542
13.75,0.000212828,0.003466336,0.032001601,0.296124367,0.857124386,0.939305848,0.982721381,0.990388499,0.990511795,0.997587518,0.996368857,0.997541825,0.999455074,0.998651561,0.999086675,0.999763542
13.755,0.000213041,0.003466957,0.03200167,0.296124377,0.857124409,0.939305848,0.982721381,0.990388495,0.990511215,0.997585722,0.996372035,0.997542051,0.999455074,0.998651561,0.999086675,0.999763542
13.76,0.000213253,0.003467576,0.032001739,0.296124387,0.857124432,0.939305849,0.982721381,0.990388492,0.990510627,0.99758395,0.996375201,0.997542274,0.999455075,0.998651561,0.999086675,0.999763542
13.765,0.000213466,0.003468194,0.032001808,0.296124396,0.857124455,0.939305849,0.982721381,0.990388489,0.990510032,0.9975822,0.996378355,0.997542492,0.999455075,0.998651561,0.999086675,0.999763542
13.77,0.000213678,0.003468811,0.032001876,0.296124405,0.857124477,0.93930585,0.982721381,0.990388485,0.990509432,0.997580472,0.996381494,0.997542705,0.999455076,0.998651561,0.999086675,0.999763542
13.775,0.000213891,0.003469426,0.032001944,0.296124415,0.8571245,0.93930585,0.982721381,0.990388482,0.990508826,0.997578763,0.996384619,0.997542915,0.999455076,0.998651561,0.999086675,0.999763542
13.78,0.000214103,0.00347004,0.032002012,0.296124424,0.857124522,0.939305851,0.982721381,0.990388478,0.990508214,0.997577074,0.99638773,0.997543119,0.999455077,0.998651561,0.999086675,0.999763541
13.785,0.000214316,0.003470652,0.032002079,0.296124433,0.857124544,0.939305851,0.982721381,0.990388474,0.990507595,0.997575405,0.996390828,0.99754332,0.999455077,0.998651561,0.999086675,0.999763541
13.79,0.000214528,0.003471263,0.032002146,0.296124442,0.857124566,0.939305852,0.982721381,0.990388471,0.990506969,0.997573758,0.996393913,0.997543517,0.999455077,0.998651561,0.999086675,0.999763541
13.795,0.00021474,0.003471872,0.032002213,0.296124451,0.857124588,0.939305852,0.982721381,0.990388467,0.990506336,0.997572135,0.996396986,0.99754371,0.999455078,0.998651561,0.999086675,0.999763541
